Bandit,Reward,Algorithm
3.0,6.590829624657044,EpsilonGreedy
3.0,5.3494558536695775,EpsilonGreedy
3.0,4.0286669328039935,EpsilonGreedy
3.0,5.206592886719564,EpsilonGreedy
3.0,3.5047840831968147,EpsilonGreedy
3.0,3.1806021419065984,EpsilonGreedy
3.0,4.918575680724303,EpsilonGreedy
3.0,6.213687070300043,EpsilonGreedy
3.0,3.372107444796351,EpsilonGreedy
3.0,5.764450931024485,EpsilonGreedy
3.0,2.4565262412123454,EpsilonGreedy
3.0,4.960865304808882,EpsilonGreedy
3.0,3.3763114415174353,EpsilonGreedy
3.0,4.481270769399583,EpsilonGreedy
3.0,4.360639144136565,EpsilonGreedy
3.0,3.6570383364600647,EpsilonGreedy
3.0,3.7257250537485644,EpsilonGreedy
3.0,3.486667414314619,EpsilonGreedy
3.0,3.952816876671336,EpsilonGreedy
3.0,3.5265243048683708,EpsilonGreedy
3.0,6.033436631321765,EpsilonGreedy
3.0,3.502162706728151,EpsilonGreedy
3.0,5.109644557246581,EpsilonGreedy
3.0,4.452382376386778,EpsilonGreedy
3.0,3.8165033692976764,EpsilonGreedy
3.0,3.816508590294175,EpsilonGreedy
3.0,4.107849652043966,EpsilonGreedy
3.0,3.1512437006726515,EpsilonGreedy
3.0,4.284221422394686,EpsilonGreedy
3.0,4.716207683506078,EpsilonGreedy
3.0,3.5020175862653593,EpsilonGreedy
3.0,4.555185536148022,EpsilonGreedy
3.0,4.932085036051084,EpsilonGreedy
3.0,4.666908343264992,EpsilonGreedy
3.0,3.2056405319504693,EpsilonGreedy
3.0,3.556774418073773,EpsilonGreedy
3.0,3.1632759629814666,EpsilonGreedy
3.0,5.602225984787204,EpsilonGreedy
3.0,3.7593909342136427,EpsilonGreedy
3.0,4.514716019155707,EpsilonGreedy
3.0,3.5779287288224926,EpsilonGreedy
3.0,2.469533341694066,EpsilonGreedy
3.0,3.1054970177801184,EpsilonGreedy
3.0,4.885317202361792,EpsilonGreedy
3.0,5.469792568812274,EpsilonGreedy
3.0,6.521852830578249,EpsilonGreedy
3.0,4.544412746179903,EpsilonGreedy
3.0,5.75471236051466,EpsilonGreedy
3.0,1.3138551896351731,EpsilonGreedy
3.0,4.737307506615925,EpsilonGreedy
3.0,2.57742363265747,EpsilonGreedy
3.0,4.012388718354423,EpsilonGreedy
3.0,4.498562133404684,EpsilonGreedy
3.0,2.3022168941802237,EpsilonGreedy
3.0,5.134515360792963,EpsilonGreedy
3.0,3.2839702571321854,EpsilonGreedy
3.0,4.234333575638655,EpsilonGreedy
3.0,4.508824204240135,EpsilonGreedy
3.0,2.34599588091783,EpsilonGreedy
3.0,5.878847221433677,EpsilonGreedy
3.0,2.6402532129870804,EpsilonGreedy
3.0,2.709187970126279,EpsilonGreedy
3.0,4.433066136511719,EpsilonGreedy
3.0,4.074166104631169,EpsilonGreedy
3.0,3.8754643466469476,EpsilonGreedy
3.0,4.891947235399788,EpsilonGreedy
3.0,4.002811752468854,EpsilonGreedy
3.0,4.602237998552891,EpsilonGreedy
3.0,3.120158903651083,EpsilonGreedy
3.0,4.836634681546466,EpsilonGreedy
3.0,4.24915533327421,EpsilonGreedy
3.0,3.115805398341254,EpsilonGreedy
3.0,2.455238074547377,EpsilonGreedy
3.0,4.845268213396137,EpsilonGreedy
3.0,4.130721059433106,EpsilonGreedy
3.0,3.6794979338568696,EpsilonGreedy
3.0,4.283053137626849,EpsilonGreedy
3.0,3.6788545553830487,EpsilonGreedy
3.0,2.5516891497201164,EpsilonGreedy
3.0,4.825257498808628,EpsilonGreedy
3.0,2.9211844335976327,EpsilonGreedy
3.0,5.085148597185089,EpsilonGreedy
3.0,2.9610176289133427,EpsilonGreedy
3.0,4.813974327796785,EpsilonGreedy
3.0,3.5064383825361305,EpsilonGreedy
3.0,3.3951504131275283,EpsilonGreedy
3.0,2.5653542886425393,EpsilonGreedy
3.0,3.0992717737719992,EpsilonGreedy
3.0,4.898820945777028,EpsilonGreedy
3.0,4.288115864322958,EpsilonGreedy
3.0,3.734775148787597,EpsilonGreedy
3.0,5.217899227608764,EpsilonGreedy
3.0,2.505676387943109,EpsilonGreedy
3.0,1.5952470673126924,EpsilonGreedy
3.0,3.542500093692077,EpsilonGreedy
3.0,4.701509651628979,EpsilonGreedy
3.0,5.604838768447069,EpsilonGreedy
3.0,4.726510480072077,EpsilonGreedy
3.0,2.584718348389453,EpsilonGreedy
3.0,4.750897037950087,EpsilonGreedy
3.0,4.1736812427470085,EpsilonGreedy
3.0,3.235103555836753,EpsilonGreedy
3.0,3.9167062413908327,EpsilonGreedy
3.0,2.282924756636315,EpsilonGreedy
3.0,2.268733716808911,EpsilonGreedy
3.0,4.136408043820744,EpsilonGreedy
3.0,2.1587722069700126,EpsilonGreedy
3.0,5.291104043723562,EpsilonGreedy
3.0,4.283989561722635,EpsilonGreedy
3.0,3.5038317136815764,EpsilonGreedy
3.0,3.2867945478739524,EpsilonGreedy
3.0,5.7822084229703234,EpsilonGreedy
3.0,2.3535733262978313,EpsilonGreedy
3.0,4.283015485330059,EpsilonGreedy
3.0,3.6088637061811686,EpsilonGreedy
3.0,2.7808428155369587,EpsilonGreedy
3.0,2.6089315042038335,EpsilonGreedy
3.0,4.540378324591266,EpsilonGreedy
3.0,3.3686052500847374,EpsilonGreedy
3.0,3.822402741876681,EpsilonGreedy
3.0,4.207021471450973,EpsilonGreedy
3.0,3.9321581431847914,EpsilonGreedy
3.0,4.092515410740018,EpsilonGreedy
3.0,3.806054856848445,EpsilonGreedy
3.0,3.088285660595953,EpsilonGreedy
3.0,2.118367108012392,EpsilonGreedy
3.0,4.887380702679794,EpsilonGreedy
3.0,3.021967400381525,EpsilonGreedy
3.0,3.6005907316964105,EpsilonGreedy
3.0,3.415449990802742,EpsilonGreedy
3.0,4.307926588151865,EpsilonGreedy
3.0,4.117354101531257,EpsilonGreedy
3.0,4.440892667369855,EpsilonGreedy
3.0,4.266052456517901,EpsilonGreedy
3.0,1.097930720587374,EpsilonGreedy
3.0,4.627388516117359,EpsilonGreedy
3.0,2.39826465099864,EpsilonGreedy
3.0,5.872749754064575,EpsilonGreedy
3.0,5.628128829676588,EpsilonGreedy
3.0,3.4585979959405044,EpsilonGreedy
3.0,5.241931367367865,EpsilonGreedy
3.0,4.252561608670707,EpsilonGreedy
3.0,5.063184737110096,EpsilonGreedy
3.0,2.9880930455912456,EpsilonGreedy
3.0,4.859206949702177,EpsilonGreedy
3.0,2.903298458942447,EpsilonGreedy
3.0,3.5262885791423413,EpsilonGreedy
3.0,4.846638581252866,EpsilonGreedy
3.0,4.327525876142569,EpsilonGreedy
3.0,4.597591252616038,EpsilonGreedy
3.0,3.7180175884052367,EpsilonGreedy
3.0,5.65329180999477,EpsilonGreedy
3.0,3.8155001732077736,EpsilonGreedy
3.0,5.794162452729504,EpsilonGreedy
3.0,4.503815013661356,EpsilonGreedy
3.0,3.4223109315915226,EpsilonGreedy
3.0,5.077655347914465,EpsilonGreedy
3.0,5.149938331371601,EpsilonGreedy
3.0,4.654137614600783,EpsilonGreedy
3.0,3.9384833119281284,EpsilonGreedy
3.0,3.7065992267546912,EpsilonGreedy
3.0,5.490413601920444,EpsilonGreedy
3.0,3.81492698702447,EpsilonGreedy
3.0,4.192892331076229,EpsilonGreedy
3.0,4.229654672560494,EpsilonGreedy
3.0,6.802821403142614,EpsilonGreedy
3.0,3.728012283496369,EpsilonGreedy
3.0,4.461011899740023,EpsilonGreedy
3.0,4.524486837045027,EpsilonGreedy
3.0,3.6674752891165223,EpsilonGreedy
3.0,3.830196876830094,EpsilonGreedy
3.0,3.014427158950156,EpsilonGreedy
3.0,4.320106019400249,EpsilonGreedy
3.0,2.9338659929801536,EpsilonGreedy
3.0,4.73948199719118,EpsilonGreedy
3.0,2.671253076105592,EpsilonGreedy
3.0,3.9630056657530606,EpsilonGreedy
3.0,4.17168432736308,EpsilonGreedy
3.0,3.1219814550470453,EpsilonGreedy
3.0,5.6696938893086,EpsilonGreedy
3.0,3.059613238643506,EpsilonGreedy
3.0,5.29602538640701,EpsilonGreedy
3.0,4.6629759064708205,EpsilonGreedy
3.0,3.6826766825412602,EpsilonGreedy
3.0,4.303968038203846,EpsilonGreedy
3.0,4.539841736971888,EpsilonGreedy
3.0,2.8788253320473336,EpsilonGreedy
3.0,5.383014317412436,EpsilonGreedy
3.0,3.480367538273576,EpsilonGreedy
3.0,4.372517903607384,EpsilonGreedy
3.0,3.3212718299198034,EpsilonGreedy
3.0,3.6988193251725074,EpsilonGreedy
3.0,4.367008900196123,EpsilonGreedy
3.0,3.5163108737468187,EpsilonGreedy
3.0,4.400362675166373,EpsilonGreedy
3.0,3.276945060203905,EpsilonGreedy
3.0,4.864358332534777,EpsilonGreedy
3.0,3.6254729628830384,EpsilonGreedy
3.0,4.413199597082125,EpsilonGreedy
3.0,4.679385935432885,EpsilonGreedy
3.0,2.8358115534380537,EpsilonGreedy
3.0,3.3812905521138283,EpsilonGreedy
3.0,4.292444517736331,EpsilonGreedy
3.0,3.796860955809097,EpsilonGreedy
3.0,5.927781013688432,EpsilonGreedy
3.0,4.895291843593538,EpsilonGreedy
3.0,4.608234380920976,EpsilonGreedy
3.0,5.648064835023663,EpsilonGreedy
3.0,4.507447095789139,EpsilonGreedy
3.0,4.445865065084705,EpsilonGreedy
3.0,3.8267001008509336,EpsilonGreedy
3.0,2.1748230870674385,EpsilonGreedy
3.0,5.063632152525949,EpsilonGreedy
3.0,5.56348039955548,EpsilonGreedy
3.0,4.547597906533729,EpsilonGreedy
3.0,4.249682070625814,EpsilonGreedy
3.0,2.8491962531153936,EpsilonGreedy
3.0,1.7448526372953879,EpsilonGreedy
3.0,4.045513590308692,EpsilonGreedy
3.0,5.447917609605019,EpsilonGreedy
3.0,5.5133003638997895,EpsilonGreedy
3.0,3.2744538823844933,EpsilonGreedy
3.0,4.2559634561228235,EpsilonGreedy
3.0,3.448458254265437,EpsilonGreedy
3.0,3.0434037123296847,EpsilonGreedy
3.0,4.571845150280243,EpsilonGreedy
3.0,3.048418845400125,EpsilonGreedy
3.0,6.387074314188473,EpsilonGreedy
3.0,4.393507828396156,EpsilonGreedy
3.0,4.441572217458402,EpsilonGreedy
3.0,4.551769357833308,EpsilonGreedy
3.0,3.714889081033654,EpsilonGreedy
3.0,4.015769559113798,EpsilonGreedy
3.0,3.823915031385664,EpsilonGreedy
3.0,4.305816553170009,EpsilonGreedy
3.0,2.837428279411999,EpsilonGreedy
3.0,3.5536157732488625,EpsilonGreedy
3.0,2.159032879386765,EpsilonGreedy
3.0,4.453967443456557,EpsilonGreedy
3.0,1.4360296928523613,EpsilonGreedy
3.0,3.471173572040316,EpsilonGreedy
3.0,5.008528364955218,EpsilonGreedy
3.0,3.1593105334491174,EpsilonGreedy
3.0,5.087947019004166,EpsilonGreedy
3.0,4.040588369449285,EpsilonGreedy
3.0,3.2141295566979955,EpsilonGreedy
3.0,3.9410913785741273,EpsilonGreedy
3.0,3.8883668330470513,EpsilonGreedy
3.0,5.9047288085981435,EpsilonGreedy
3.0,5.37387292527866,EpsilonGreedy
3.0,5.50218751201327,EpsilonGreedy
3.0,4.012172092236389,EpsilonGreedy
3.0,4.001246422663342,EpsilonGreedy
3.0,3.945006190982531,EpsilonGreedy
3.0,4.875222406202863,EpsilonGreedy
3.0,2.9412089177713385,EpsilonGreedy
3.0,4.774218526245002,EpsilonGreedy
3.0,3.6848278078305907,EpsilonGreedy
3.0,4.1096672153253095,EpsilonGreedy
3.0,4.079098095609309,EpsilonGreedy
3.0,3.448919253775113,EpsilonGreedy
3.0,3.9194719927969968,EpsilonGreedy
3.0,4.475707209149371,EpsilonGreedy
3.0,2.390371344935547,EpsilonGreedy
3.0,2.7729937403235727,EpsilonGreedy
3.0,2.984667456384675,EpsilonGreedy
3.0,5.001648429986758,EpsilonGreedy
3.0,4.921452400557925,EpsilonGreedy
3.0,3.4209457968735837,EpsilonGreedy
3.0,2.964466018560641,EpsilonGreedy
3.0,4.829396407250266,EpsilonGreedy
3.0,3.668954938759132,EpsilonGreedy
3.0,5.967237649300479,EpsilonGreedy
3.0,1.9358375148541906,EpsilonGreedy
3.0,3.816598959775991,EpsilonGreedy
3.0,4.772146553170827,EpsilonGreedy
3.0,3.815414832596053,EpsilonGreedy
3.0,4.968671638980817,EpsilonGreedy
3.0,4.3064946407231455,EpsilonGreedy
3.0,3.450170933761862,EpsilonGreedy
3.0,3.4313513858336924,EpsilonGreedy
3.0,4.464322940569974,EpsilonGreedy
3.0,5.108440999396022,EpsilonGreedy
3.0,4.385128190212663,EpsilonGreedy
3.0,4.774032659296161,EpsilonGreedy
3.0,4.649595279293102,EpsilonGreedy
3.0,3.0752650023514247,EpsilonGreedy
3.0,3.326004092811649,EpsilonGreedy
3.0,5.164855496497025,EpsilonGreedy
3.0,2.736063520867203,EpsilonGreedy
3.0,5.167391841575123,EpsilonGreedy
3.0,2.7984678472668243,EpsilonGreedy
3.0,4.76139714982291,EpsilonGreedy
3.0,3.049963789192705,EpsilonGreedy
3.0,4.571189622991905,EpsilonGreedy
3.0,3.9106067966751183,EpsilonGreedy
3.0,2.8049694770316727,EpsilonGreedy
3.0,4.8328693453064195,EpsilonGreedy
3.0,3.708228002988418,EpsilonGreedy
3.0,6.0221280847002205,EpsilonGreedy
3.0,4.697106679122778,EpsilonGreedy
3.0,5.047943882397352,EpsilonGreedy
3.0,3.4907126859272473,EpsilonGreedy
3.0,4.526777883358648,EpsilonGreedy
3.0,3.9157208823605174,EpsilonGreedy
3.0,4.443492305209518,EpsilonGreedy
3.0,5.848897975697708,EpsilonGreedy
3.0,3.5351034135488097,EpsilonGreedy
3.0,4.043075220430928,EpsilonGreedy
3.0,2.594184536942458,EpsilonGreedy
3.0,1.010518045689237,EpsilonGreedy
3.0,4.577714598315796,EpsilonGreedy
3.0,4.392245585944246,EpsilonGreedy
3.0,4.293726988339262,EpsilonGreedy
3.0,5.075242624102833,EpsilonGreedy
3.0,4.952113041221107,EpsilonGreedy
3.0,3.8333102209424235,EpsilonGreedy
3.0,5.047873398548321,EpsilonGreedy
3.0,3.6764351329476104,EpsilonGreedy
3.0,3.463097593125962,EpsilonGreedy
3.0,3.9972230609870634,EpsilonGreedy
3.0,2.908391383843595,EpsilonGreedy
3.0,4.440012325511843,EpsilonGreedy
3.0,4.49199938939186,EpsilonGreedy
3.0,4.9315666746189235,EpsilonGreedy
3.0,5.212917548951452,EpsilonGreedy
3.0,5.290735122069427,EpsilonGreedy
3.0,4.010559489357499,EpsilonGreedy
3.0,5.0833038706340865,EpsilonGreedy
3.0,3.807467293343985,EpsilonGreedy
3.0,2.467448860315238,EpsilonGreedy
3.0,3.9693886750886356,EpsilonGreedy
3.0,5.962694408995482,EpsilonGreedy
3.0,4.414463526930482,EpsilonGreedy
3.0,5.128308494124194,EpsilonGreedy
3.0,3.7275413375295403,EpsilonGreedy
3.0,3.761989079977439,EpsilonGreedy
3.0,4.527350020072765,EpsilonGreedy
3.0,4.253220021478408,EpsilonGreedy
3.0,2.2258425691534898,EpsilonGreedy
3.0,2.7782052876582015,EpsilonGreedy
3.0,4.535768627208396,EpsilonGreedy
3.0,3.759955647351515,EpsilonGreedy
3.0,3.8397969508352805,EpsilonGreedy
3.0,3.347854942653929,EpsilonGreedy
3.0,3.1326255782289567,EpsilonGreedy
3.0,3.863488539450149,EpsilonGreedy
3.0,3.814779665920084,EpsilonGreedy
3.0,2.42390789915438,EpsilonGreedy
3.0,4.746231829122334,EpsilonGreedy
3.0,3.1166253922782046,EpsilonGreedy
3.0,3.7487234586207068,EpsilonGreedy
3.0,4.745455637157945,EpsilonGreedy
3.0,4.657774552338312,EpsilonGreedy
3.0,4.146845243263845,EpsilonGreedy
3.0,5.426729404596328,EpsilonGreedy
3.0,3.2336026999275664,EpsilonGreedy
3.0,4.115055681839717,EpsilonGreedy
3.0,4.494557541213474,EpsilonGreedy
3.0,4.736086062780105,EpsilonGreedy
3.0,4.664608840677749,EpsilonGreedy
3.0,4.418396805069457,EpsilonGreedy
3.0,3.7327655370270216,EpsilonGreedy
3.0,2.744423881875834,EpsilonGreedy
3.0,5.381994816059665,EpsilonGreedy
3.0,3.0463057381653376,EpsilonGreedy
3.0,2.4504167341433662,EpsilonGreedy
3.0,3.955038951739644,EpsilonGreedy
3.0,3.579279064858258,EpsilonGreedy
3.0,4.39007738467084,EpsilonGreedy
3.0,5.12956553950316,EpsilonGreedy
3.0,3.1969847744629627,EpsilonGreedy
3.0,2.6784195345024377,EpsilonGreedy
3.0,4.429754382392108,EpsilonGreedy
3.0,4.118628325559329,EpsilonGreedy
3.0,3.7107251997278583,EpsilonGreedy
3.0,2.546438666469884,EpsilonGreedy
3.0,4.393730306166211,EpsilonGreedy
3.0,3.2137469767426796,EpsilonGreedy
3.0,4.727827519463725,EpsilonGreedy
3.0,2.827718498506729,EpsilonGreedy
3.0,5.507078532669747,EpsilonGreedy
3.0,4.306118503918074,EpsilonGreedy
3.0,3.9892290534038843,EpsilonGreedy
3.0,4.793510269070374,EpsilonGreedy
3.0,4.072709841768432,EpsilonGreedy
3.0,1.1004250659934658,EpsilonGreedy
3.0,5.7902302409138,EpsilonGreedy
3.0,2.7338857571497606,EpsilonGreedy
3.0,4.046455102050474,EpsilonGreedy
3.0,2.794001511754453,EpsilonGreedy
3.0,3.8881691783293135,EpsilonGreedy
3.0,2.8138986926000866,EpsilonGreedy
3.0,4.189396162737569,EpsilonGreedy
3.0,5.244414514220927,EpsilonGreedy
3.0,3.6170026435977363,EpsilonGreedy
3.0,4.554490163967795,EpsilonGreedy
3.0,3.97561769070301,EpsilonGreedy
3.0,3.962445508321643,EpsilonGreedy
3.0,4.539036503258042,EpsilonGreedy
3.0,4.291686174513752,EpsilonGreedy
3.0,5.12883830600744,EpsilonGreedy
3.0,3.322539654518053,EpsilonGreedy
3.0,3.70347263426773,EpsilonGreedy
3.0,4.991066745420905,EpsilonGreedy
3.0,6.209614268964474,EpsilonGreedy
3.0,4.9015693730397025,EpsilonGreedy
3.0,2.959186840261456,EpsilonGreedy
3.0,4.727392982698652,EpsilonGreedy
3.0,4.274829276277882,EpsilonGreedy
3.0,4.426727410204681,EpsilonGreedy
3.0,4.195663213479795,EpsilonGreedy
3.0,3.1857847611335517,EpsilonGreedy
3.0,3.1130789055128005,EpsilonGreedy
3.0,3.7785221091488568,EpsilonGreedy
3.0,3.0850789291411895,EpsilonGreedy
3.0,5.104187026372272,EpsilonGreedy
3.0,3.379908822538967,EpsilonGreedy
3.0,3.9652376501075945,EpsilonGreedy
3.0,3.6130251113348844,EpsilonGreedy
3.0,5.079919498275919,EpsilonGreedy
3.0,2.225528111381219,EpsilonGreedy
3.0,3.3917986257524295,EpsilonGreedy
3.0,4.65487025165175,EpsilonGreedy
3.0,3.1598982900362875,EpsilonGreedy
3.0,4.450951461710542,EpsilonGreedy
3.0,3.40853299298003,EpsilonGreedy
3.0,2.084661481086867,EpsilonGreedy
3.0,4.3886808005544005,EpsilonGreedy
3.0,5.769633395494276,EpsilonGreedy
3.0,5.25350346528312,EpsilonGreedy
3.0,3.4659487793477908,EpsilonGreedy
3.0,4.081564961835899,EpsilonGreedy
3.0,3.8525424019437695,EpsilonGreedy
3.0,3.4416010356242515,EpsilonGreedy
3.0,2.6229106465812615,EpsilonGreedy
3.0,3.8807529085860617,EpsilonGreedy
3.0,4.290500116935062,EpsilonGreedy
3.0,5.438113483361491,EpsilonGreedy
3.0,3.1626080567133203,EpsilonGreedy
3.0,4.131805582472965,EpsilonGreedy
3.0,6.203093275032714,EpsilonGreedy
3.0,5.559906581776613,EpsilonGreedy
3.0,4.566093920348969,EpsilonGreedy
3.0,3.819921075523531,EpsilonGreedy
3.0,3.616592708126542,EpsilonGreedy
3.0,3.0058798253071703,EpsilonGreedy
3.0,3.3390487328696494,EpsilonGreedy
3.0,2.9082885996825265,EpsilonGreedy
3.0,4.261493063966024,EpsilonGreedy
3.0,4.449347513764736,EpsilonGreedy
3.0,5.174458604737464,EpsilonGreedy
3.0,4.3327935067556425,EpsilonGreedy
3.0,3.791799672531742,EpsilonGreedy
3.0,4.439992021661931,EpsilonGreedy
3.0,4.0824840053890625,EpsilonGreedy
3.0,5.649018322139462,EpsilonGreedy
3.0,6.2226633084133285,EpsilonGreedy
3.0,3.727540488431168,EpsilonGreedy
3.0,6.075116761655909,EpsilonGreedy
3.0,2.2638791638615787,EpsilonGreedy
3.0,3.382826060075602,EpsilonGreedy
3.0,3.951374622964483,EpsilonGreedy
3.0,4.676833447895385,EpsilonGreedy
3.0,3.8989821868214802,EpsilonGreedy
3.0,5.123855248141391,EpsilonGreedy
3.0,3.9036152965720254,EpsilonGreedy
3.0,2.784213510845097,EpsilonGreedy
3.0,4.202324209045259,EpsilonGreedy
3.0,4.428853581194723,EpsilonGreedy
3.0,3.6671091751610403,EpsilonGreedy
3.0,3.3817348622387073,EpsilonGreedy
3.0,4.111419090161017,EpsilonGreedy
3.0,3.409236740506296,EpsilonGreedy
3.0,4.311679216255573,EpsilonGreedy
3.0,4.442775972248807,EpsilonGreedy
3.0,4.558487480878712,EpsilonGreedy
3.0,4.190147746399496,EpsilonGreedy
3.0,3.631597786292148,EpsilonGreedy
3.0,3.9729681572854183,EpsilonGreedy
3.0,3.3774817237925605,EpsilonGreedy
3.0,4.098237232507486,EpsilonGreedy
3.0,4.048578273797939,EpsilonGreedy
3.0,4.597674867139141,EpsilonGreedy
3.0,2.9102081997586673,EpsilonGreedy
3.0,3.2725620383621683,EpsilonGreedy
3.0,4.572170005016795,EpsilonGreedy
3.0,3.7633405456255313,EpsilonGreedy
3.0,1.6343593803898124,EpsilonGreedy
3.0,2.994560472064152,EpsilonGreedy
3.0,3.3160849721376695,EpsilonGreedy
3.0,3.6980696826966435,EpsilonGreedy
3.0,1.9824038307619607,EpsilonGreedy
3.0,2.5180985078592624,EpsilonGreedy
3.0,5.016432088724742,EpsilonGreedy
3.0,3.9255522934331917,EpsilonGreedy
3.0,4.158838046666729,EpsilonGreedy
3.0,4.679741001138447,EpsilonGreedy
3.0,2.4660449598489445,EpsilonGreedy
3.0,4.924252511607438,EpsilonGreedy
3.0,5.491494015840907,EpsilonGreedy
3.0,4.1187903426163786,EpsilonGreedy
3.0,4.870698425761349,EpsilonGreedy
3.0,3.900209390287966,EpsilonGreedy
3.0,6.033832548359047,EpsilonGreedy
3.0,3.2072702797690154,EpsilonGreedy
3.0,3.7156844537936093,EpsilonGreedy
3.0,2.9529369162534005,EpsilonGreedy
3.0,3.724748423279619,EpsilonGreedy
3.0,2.604122757157908,EpsilonGreedy
3.0,3.1421808684082984,EpsilonGreedy
3.0,3.577364952428541,EpsilonGreedy
3.0,2.9788994881087896,EpsilonGreedy
3.0,3.6002816081571956,EpsilonGreedy
3.0,4.091074017833122,EpsilonGreedy
3.0,3.8687084047848552,EpsilonGreedy
3.0,4.7202164352531355,EpsilonGreedy
3.0,3.8767604810368868,EpsilonGreedy
3.0,4.061400860485986,EpsilonGreedy
3.0,4.9549270067297755,EpsilonGreedy
3.0,5.837571611867846,EpsilonGreedy
3.0,2.877053279180255,EpsilonGreedy
3.0,6.27076138575954,EpsilonGreedy
3.0,3.527955121016822,EpsilonGreedy
3.0,3.699127984121865,EpsilonGreedy
3.0,6.20400392794747,EpsilonGreedy
3.0,3.3011518049345465,EpsilonGreedy
3.0,3.6334664461841277,EpsilonGreedy
3.0,3.8599793421670934,EpsilonGreedy
3.0,3.2459201197818217,EpsilonGreedy
3.0,4.989183101524241,EpsilonGreedy
3.0,4.277994930893287,EpsilonGreedy
3.0,4.734399950427007,EpsilonGreedy
3.0,2.127751290234073,EpsilonGreedy
3.0,2.2358983133255848,EpsilonGreedy
3.0,4.711701098854633,EpsilonGreedy
3.0,4.101641202723674,EpsilonGreedy
3.0,4.956194577175869,EpsilonGreedy
3.0,3.3263692313289095,EpsilonGreedy
3.0,3.5725281953197463,EpsilonGreedy
3.0,3.380546302285316,EpsilonGreedy
3.0,3.877972991179678,EpsilonGreedy
3.0,5.1590918130491845,EpsilonGreedy
3.0,3.53386696895506,EpsilonGreedy
3.0,4.417375177574111,EpsilonGreedy
3.0,4.745282396883295,EpsilonGreedy
3.0,1.8109316192286573,EpsilonGreedy
3.0,3.205257706831235,EpsilonGreedy
3.0,4.419067440239615,EpsilonGreedy
3.0,2.0250297533353603,EpsilonGreedy
3.0,4.079314636648553,EpsilonGreedy
3.0,4.22661576975101,EpsilonGreedy
3.0,3.580844969422823,EpsilonGreedy
3.0,3.6733495778404044,EpsilonGreedy
3.0,3.6810055754402966,EpsilonGreedy
3.0,2.7966436552591767,EpsilonGreedy
3.0,2.0420744015411225,EpsilonGreedy
3.0,3.4231969069320827,EpsilonGreedy
3.0,4.2888744312200275,EpsilonGreedy
3.0,4.054778852957834,EpsilonGreedy
3.0,3.9530740144603564,EpsilonGreedy
3.0,3.837543111093563,EpsilonGreedy
3.0,2.689602979493812,EpsilonGreedy
3.0,4.964694451232742,EpsilonGreedy
3.0,3.9402588278566095,EpsilonGreedy
3.0,3.6976424749786796,EpsilonGreedy
3.0,3.952863419040645,EpsilonGreedy
3.0,4.346721074078138,EpsilonGreedy
3.0,4.24671185127986,EpsilonGreedy
3.0,4.503442443029184,EpsilonGreedy
3.0,3.817214996105416,EpsilonGreedy
3.0,5.304854056690279,EpsilonGreedy
3.0,3.7244461285930335,EpsilonGreedy
3.0,3.4817616323994645,EpsilonGreedy
3.0,3.0954062314606303,EpsilonGreedy
3.0,2.116625423523401,EpsilonGreedy
3.0,4.6041870769323765,EpsilonGreedy
3.0,5.015756048761872,EpsilonGreedy
3.0,3.2547183323100954,EpsilonGreedy
3.0,5.281206075980384,EpsilonGreedy
3.0,4.480299938576944,EpsilonGreedy
3.0,3.6504164034694635,EpsilonGreedy
3.0,3.543369911679744,EpsilonGreedy
3.0,5.66925157466396,EpsilonGreedy
3.0,3.5051665094344364,EpsilonGreedy
3.0,2.2932602909245237,EpsilonGreedy
3.0,3.790429522632402,EpsilonGreedy
3.0,4.37896794069503,EpsilonGreedy
3.0,3.339727836596281,EpsilonGreedy
3.0,4.349297297579673,EpsilonGreedy
3.0,4.311365823037272,EpsilonGreedy
3.0,3.243359252979669,EpsilonGreedy
3.0,4.227851260102599,EpsilonGreedy
3.0,4.197183079094579,EpsilonGreedy
3.0,4.958835383786372,EpsilonGreedy
3.0,3.727736048680774,EpsilonGreedy
3.0,3.1524576880293296,EpsilonGreedy
3.0,5.181093034019596,EpsilonGreedy
3.0,4.088525095053681,EpsilonGreedy
3.0,5.406942668926572,EpsilonGreedy
3.0,4.245082707305076,EpsilonGreedy
3.0,3.071422760105257,EpsilonGreedy
3.0,4.050925045424317,EpsilonGreedy
3.0,5.16969228635247,EpsilonGreedy
3.0,4.645232082825439,EpsilonGreedy
3.0,4.190395563009748,EpsilonGreedy
3.0,3.6115740793534914,EpsilonGreedy
3.0,5.463929304709113,EpsilonGreedy
3.0,4.622729443872254,EpsilonGreedy
3.0,3.419056870665886,EpsilonGreedy
3.0,5.963054800515601,EpsilonGreedy
3.0,3.365255599951017,EpsilonGreedy
3.0,3.63030935258749,EpsilonGreedy
3.0,2.638410861650904,EpsilonGreedy
3.0,4.756980861133555,EpsilonGreedy
3.0,3.1801900754135257,EpsilonGreedy
3.0,4.388947856236969,EpsilonGreedy
3.0,2.1260241748602366,EpsilonGreedy
3.0,3.2354243817556525,EpsilonGreedy
3.0,2.9075500462240105,EpsilonGreedy
3.0,1.8603584256486037,EpsilonGreedy
3.0,4.821031355806616,EpsilonGreedy
3.0,6.015569390965341,EpsilonGreedy
3.0,4.722755615747595,EpsilonGreedy
3.0,5.472510026108028,EpsilonGreedy
3.0,3.9924238726474477,EpsilonGreedy
